name;grep-runtime;grep-result;re-runtime;re-result;pcre2-runtime;pcre2-result;rsaregex-runtime;rsaregex-result;rsaregex-matchtime;js-runtime;js-result;java-runtime;java-result;net-runtime;net-result;rsacpp-runtime
4268;0.01;True;0.0;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4269;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4270;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4271;0.01;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4272;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4273;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4274;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4275;0.01;True;0.01;False;0.0;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4276;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4277;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4278;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4279;0.02;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4280;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4281;0.01;True;0.0;False;0.0;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4282;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4283;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4284;0.0;True;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;ERR;ERR;0.03;False;ERR
4285;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4286;0.02;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4287;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4288;0.01;True;0.01;False;0.0;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4289;0.02;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4290;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4291;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4292;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4293;0.0;True;0.02;False;0.03;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4294;0.02;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4295;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;ERR;ERR;0.03;False;ERR
4296;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4297;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4298;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4299;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4300;0.02;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4301;0.0;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4302;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4303;0.02;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4304;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4305;0.02;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4306;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4307;0.02;True;0.01;False;0.01;False;ERR;ERR;ERR;0.04;False;ERR;ERR;0.03;False;ERR
4308;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4309;0.01;True;0.03;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4310;0.02;True;0.01;False;0.0;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4311;0.01;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4312;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4313;0.02;True;0.01;False;0.0;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4314;0.01;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4315;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4316;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4317;0.02;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4318;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4319;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4320;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4321;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4322;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4323;0.0;True;0.03;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4324;0.01;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4325;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4326;0.02;True;0.01;False;0.03;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4327;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4328;0.01;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4329;0.01;True;0.03;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4330;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4331;0.01;True;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;ERR;ERR;0.03;False;ERR
4332;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4333;0.01;True;0.0;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4334;0.01;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4335;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4336;0.02;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4337;0.02;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4338;0.01;True;0.03;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4339;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4340;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4341;0.02;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4342;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4343;0.01;True;0.01;False;0.0;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4344;0.0;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4345;0.02;True;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;ERR;ERR;0.04;False;ERR
4346;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4347;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4348;0.01;True;0.0;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4349;0.01;True;0.01;False;0.0;False;ERR;ERR;ERR;0.05;False;ERR;ERR;0.03;False;ERR
4350;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4351;0.02;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4352;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4353;0.02;True;0.0;False;0.0;False;ERR;ERR;ERR;0.06;False;ERR;ERR;0.04;False;ERR
4354;0.02;True;0.0;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4355;0.0;True;0.0;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4356;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;ERR;ERR;0.05;False;ERR
4357;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4358;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4359;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4360;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4361;0.02;True;0.01;False;0.0;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4362;0.02;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4363;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4364;0.02;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4365;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4366;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4367;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4368;0.01;True;0.0;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4369;0.02;True;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;ERR;ERR;0.04;False;ERR
4370;0.01;True;0.0;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4371;0.01;True;0.0;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4372;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4373;0.01;True;0.0;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4374;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4375;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4376;0.01;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4377;0.01;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4378;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4379;0.01;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4380;0.0;True;0.0;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4381;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4382;0.0;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4383;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4384;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4385;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4386;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4387;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4388;0.02;True;0.01;False;0.0;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4389;0.0;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4390;0.0;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4391;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4392;0.02;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4393;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4394;0.01;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4395;0.02;True;0.02;False;0.0;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4396;0.02;True;0.0;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4397;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4398;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4399;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4400;0.02;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4401;0.01;True;0.02;False;0.03;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4402;0.01;True;0.0;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4403;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4404;0.02;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4405;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4406;0.01;True;0.01;False;0.0;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4407;0.0;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4408;0.0;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4409;0.02;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4410;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4411;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4412;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4413;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4414;0.0;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4415;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4416;0.01;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4417;0.0;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4418;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4419;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4420;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4421;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4422;0.02;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4423;0.01;True;0.01;False;0.0;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4424;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4425;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4426;0.01;True;0.02;False;0.03;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4427;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4428;0.02;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4429;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4430;0.02;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4431;0.01;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4432;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4433;0.0;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4434;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4435;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4436;0.02;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4437;0.02;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4438;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4439;0.01;True;0.0;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4440;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4441;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4442;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4443;0.02;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4444;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4445;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4446;0.01;True;0.0;False;0.01;False;ERR;ERR;ERR;0.05;False;ERR;ERR;0.04;False;ERR
4447;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4448;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4449;0.01;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4450;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;ERR;ERR;0.03;False;ERR
4451;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4452;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4453;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4454;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4455;0.01;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4456;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4457;0.0;True;0.01;False;0.02;False;ERR;ERR;ERR;0.05;False;ERR;ERR;0.03;False;ERR
4458;0.02;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4459;0.02;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4460;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4461;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4462;0.01;True;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;ERR;ERR;0.03;False;ERR
4463;0.02;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4464;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4465;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4466;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4467;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4468;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4469;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4470;0.01;True;0.0;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4471;0.02;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4472;0.0;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4473;0.01;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4474;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;ERR;ERR;0.03;False;ERR
4475;0.01;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4476;0.01;True;0.0;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4477;0.01;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4478;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4479;0.02;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4480;0.01;True;0.02;False;0.03;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4481;0.01;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4482;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4483;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4484;0.01;True;0.01;False;0.0;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4485;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4486;0.02;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4487;0.01;True;0.0;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4488;0.01;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4489;0.01;True;0.02;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4490;0.01;True;0.01;False;0.0;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4491;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4492;0.01;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4493;0.0;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4494;0.02;True;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
4495;0.01;True;0.02;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
