name;grep-runtime;grep-result;re-runtime;re-result;pcre2-runtime;pcre2-result;rsaregex-runtime;rsaregex-result;rsaregex-matchtime;oldrsa-runtime;oldrsa-result;oldrsa-matchtime;js-runtime;js-result;java-runtime;java-result;net-runtime;net-result;rsacpp-runtime;rsacpp-result;rsacpp-matchtime
299;ERR;ERR;0.01;True;ERR;ERR;0.41;True;0.37664304000000004;0.35;True;0.318017585;0.07;True;0.07;False;0.05;True;ERR;ERR;ERR
300;0.02;True;0.01;False;0.01;False;0.28;False;0.0020971680000000104;0.29;False;0.0016924609999999785;0.06;False;0.03;False;0.06;False;ERR;ERR;ERR
301;0.01;True;0.01;True;ERR;ERR;0.63;True;0.5534416569999999;0.57;True;0.475899815;0.05;True;0.09;False;0.05;True;ERR;ERR;ERR
302;0.01;True;0.01;True;ERR;ERR;0.32;False;0.289260711;0.23;False;0.20301518600000001;0.07;True;0.07;False;0.05;True;ERR;ERR;ERR
303;0.01;True;0.01;True;ERR;ERR;0.7;True;0.619548442;0.62;True;0.540648174;0.05;True;0.08;False;0.06;True;ERR;ERR;ERR
304;0.0;True;0.01;True;ERR;ERR;0.73;True;0.6556679369999999;0.57;True;0.48993170699999994;0.04;True;0.07;False;0.04;True;ERR;ERR;ERR
305;0.02;True;0.01;True;ERR;ERR;0.53;True;0.47526572300000003;0.58;True;0.525826486;0.06;True;0.11;False;0.04;True;ERR;ERR;ERR
306;0.01;True;0.01;True;ERR;ERR;0.66;True;0.566532366;0.58;True;0.49824185099999996;0.06;True;0.08;False;0.05;True;ERR;ERR;ERR
307;0.01;True;0.0;True;ERR;ERR;0.5;True;0.441541973;0.51;True;0.463280824;0.06;True;0.09;False;0.07;True;ERR;ERR;ERR
308;0.01;True;0.01;True;ERR;ERR;0.49;True;0.458790275;0.42;True;0.38282384799999997;0.08;True;0.06;False;0.05;True;ERR;ERR;ERR
309;0.02;True;0.01;False;0.01;False;0.26;False;0.0017105980000000076;0.26;False;0.001404108000000015;0.06;False;0.04;False;0.06;False;ERR;ERR;ERR
310;0.01;True;0.0;True;ERR;ERR;0.65;True;0.5774792280000001;0.71;True;0.638009452;0.07;True;0.07;False;0.04;True;ERR;ERR;ERR
311;0.01;True;0.01;True;ERR;ERR;0.36;False;0.327355962;0.28;False;0.254107687;0.07;True;0.07;False;0.05;True;ERR;ERR;ERR
312;0.01;True;TO;TO;TO;TO;0.9;False;0.864160976;0.91;False;0.8625452;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR
313;0.01;True;0.01;False;0.01;False;0.29;False;0.0023258619999999564;0.28;False;0.0018152150000000367;0.06;False;0.05;False;0.05;False;ERR;ERR;ERR
314;0.01;True;0.01;True;ERR;ERR;0.8;True;0.704323439;0.54;True;0.442110778;0.05;True;0.06;False;0.05;True;ERR;ERR;ERR
315;0.01;True;0.01;True;ERR;ERR;0.53;True;0.504321346;0.41;True;0.37985203;0.05;True;0.08;False;0.06;True;ERR;ERR;ERR
316;0.01;True;0.01;False;0.01;False;1.69;False;1.658321893;1.52;False;1.473297589;0.06;False;0.13;False;0.05;False;ERR;ERR;ERR
317;0.01;True;0.0;True;ERR;ERR;0.81;True;0.66816185;0.8;True;0.650588892;0.06;True;0.07;False;0.04;True;ERR;ERR;ERR
318;0.02;True;0.01;True;ERR;ERR;0.61;True;0.555605483;0.49;True;0.44247314099999996;0.06;True;0.05;False;0.06;True;ERR;ERR;ERR
319;0.01;True;0.01;True;ERR;ERR;0.34;False;0.308350263;0.28;False;0.26007817699999997;0.05;True;0.06;False;0.05;True;ERR;ERR;ERR
320;0.0;True;0.01;True;ERR;ERR;0.3;False;0.279782074;0.27;False;0.24456013499999998;0.06;True;0.08;False;0.05;True;ERR;ERR;ERR
321;0.01;True;0.0;True;ERR;ERR;0.42;False;0.389191046;0.37;False;0.327078895;0.06;True;0.07;False;0.06;True;ERR;ERR;ERR
322;ERR;ERR;0.01;False;0.01;False;0.75;False;0.723933905;0.61;False;0.573986331;0.06;False;0.1;False;0.06;False;ERR;ERR;ERR
323;0.01;True;0.01;False;0.01;False;2.94;False;2.700214872;2.3;False;2.043050852;0.08;False;0.1;False;0.06;False;ERR;ERR;ERR
324;0.01;True;0.01;True;ERR;ERR;0.75;True;0.652021745;0.51;True;0.412014334;0.08;True;0.07;False;0.03;True;ERR;ERR;ERR
325;0.0;True;0.0;True;ERR;ERR;1.74;True;1.709947822;1.42;True;1.3833023169999998;0.04;True;0.25;False;0.05;True;ERR;ERR;ERR
326;0.01;True;0.01;True;ERR;ERR;0.64;True;0.586081007;0.54;True;0.48378912899999993;0.06;True;0.08;False;0.06;True;ERR;ERR;ERR
327;0.0;True;0.0;True;ERR;ERR;0.38;False;0.342957218;0.26;False;0.23422674400000001;0.06;True;0.08;False;0.05;True;ERR;ERR;ERR
328;0.02;True;0.01;True;ERR;ERR;0.75;True;0.6655785639999999;0.61;True;0.528997905;0.06;True;0.06;False;0.03;True;ERR;ERR;ERR
329;ERR;ERR;0.01;False;0.01;False;0.04;False;6.764100000000023e-05;0.03;False;5.70459999999981e-05;0.05;False;0.03;False;0.04;False;ERR;ERR;ERR
330;0.01;True;0.01;True;ERR;ERR;0.79;True;0.696608569;0.64;True;0.554739944;0.05;True;0.07;False;0.04;True;ERR;ERR;ERR
331;0.01;True;0.01;False;0.01;False;2.12;False;2.079031294;1.51;False;1.474099335;0.07;False;0.12;False;0.06;False;ERR;ERR;ERR
332;0.01;True;0.01;False;0.01;False;0.25;False;0.002323137000000003;0.24;False;0.0017639680000000046;0.06;False;0.04;False;0.04;False;ERR;ERR;ERR
333;0.0;True;0.0;True;ERR;ERR;0.7;True;0.597811004;0.64;True;0.5279280089999999;0.06;True;0.07;False;0.05;True;ERR;ERR;ERR
334;0.01;True;0.01;True;ERR;ERR;0.79;True;0.693222957;0.62;True;0.519407151;0.06;True;0.09;False;0.05;True;ERR;ERR;ERR
335;0.01;True;0.0;True;ERR;ERR;0.37;True;0.33605569;0.33;True;0.287430332;0.06;True;0.08;False;0.04;True;ERR;ERR;ERR
336;0.01;True;0.01;True;ERR;ERR;0.74;True;0.634100695;0.62;True;0.5118247189999999;0.08;True;0.1;False;0.05;True;ERR;ERR;ERR
337;0.02;True;0.01;True;ERR;ERR;0.83;True;0.715522129;0.65;True;0.5353640319999999;0.06;True;0.1;False;0.04;True;ERR;ERR;ERR
338;0.01;True;0.0;True;ERR;ERR;0.52;True;0.451389346;0.54;True;0.459450225;0.07;True;0.09;False;0.03;True;ERR;ERR;ERR
339;0.01;True;0.29;False;0.01;False;3.49;False;2.659352417;2.79;False;2.012832212;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
340;0.02;True;0.01;True;0.01;True;0.29;False;0.272903269;0.3;False;0.263005591;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
341;0.01;True;12.03;False;0.01;False;2.2;False;1.674462616;1.92;False;1.3639329029999998;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
342;0.01;True;0.54;False;0.01;False;3.36;False;2.7815270109999997;2.83;False;2.210602766;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
343;0.01;True;0.42;False;0.0;False;3.7;False;2.6622049000000003;3.1;False;2.061446211;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
344;0.02;True;0.02;False;0.01;False;1.36;False;1.310013982;1.12;False;1.075168587;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
345;0.02;True;5.7;False;1.2;False;1.21;False;1.137825816;0.99;False;0.9076835230000001;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
346;0.0;True;23.61;False;0.01;False;2.03;False;1.539996194;1.72;False;1.223935507;5.09;False;0.36;False;25.87;False;ERR;ERR;ERR
347;ERR;ERR;TO;TO;0.0;False;ERR;ERR;ERR;ERR;ERR;ERR;TO;TO;11.04;False;TO;TO;ERR;ERR;ERR
348;0.01;True;TO;TO;0.01;False;2.25;False;2.195759685;1.87;False;1.8246511399999998;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR
349;0.02;True;16.75;False;0.01;False;1.26;False;1.18324367;1.0;False;0.923322226;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
350;0.01;True;TO;TO;0.01;False;1.47;False;1.3373520719999998;1.26;False;1.13913432;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
351;0.01;True;0.01;False;0.01;False;3.78;False;2.923278561;3.11;False;2.2673481680000003;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
352;0.01;True;62.66;False;0.01;False;1.4;False;1.254726246;1.14;False;0.9966582439999999;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
353;0.01;True;TO;TO;0.01;False;3.22;False;2.341798386;2.76;False;1.893027639;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR
354;0.02;True;0.01;False;0.0;False;1.01;False;0.892499901;0.83;False;0.700740731;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
355;0.02;True;0.43;False;0.01;False;2.92;False;2.441225439;2.41;False;1.9245182019999998;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
356;0.02;True;2.07;False;0.48;False;0.93;False;0.895718724;0.83;False;0.7973334369999999;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
357;0.01;True;0.4;False;0.0;False;3.95;False;3.296379715;3.25;False;2.623270577;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
358;0.01;True;14.56;False;0.01;False;2.02;False;1.581355083;1.72;False;1.2468945370000002;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
359;ERR;ERR;30.15;False;6.7;False;1.19;False;1.113071685;1.07;False;1.007934589;7.32;False;ERR;ERR;33.66;False;ERR;ERR;ERR
360;0.01;True;0.03;False;0.01;False;2.62;False;2.595291164;2.15;False;2.122576367;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
361;0.01;True;90.13;False;0.01;False;3.75;False;2.974472553;3.07;False;2.29037339;17.36;False;0.15;False;0.51;False;ERR;ERR;ERR
362;0.01;True;TO;TO;0.02;False;16.07;False;2.8019456820000013;15.32;False;2.203734184;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
363;0.01;True;0.02;False;0.01;False;1.55;False;1.5215588199999999;1.32;False;1.281487303;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
364;0.01;True;12.03;False;0.01;False;1.37;False;1.2371510140000002;1.02;False;0.883905482;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
365;0.01;True;12.85;False;0.01;False;2.01;False;1.502656859;1.61;False;1.132278621;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
366;0.01;True;0.01;False;0.01;False;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
367;0.01;True;0.98;False;0.01;False;0.73;False;0.693453413;0.61;False;0.5756414480000001;1.4;False;2.14;False;0.07;False;ERR;ERR;ERR
368;0.01;True;TO;TO;0.01;False;4.15;False;2.3518971669999997;3.68;False;1.8960448239999999;TO;TO;58.28;False;TO;TO;ERR;ERR;ERR
369;0.02;True;57.66;False;0.02;False;0.92;False;0.8830164869999999;0.72;False;0.673344551;5.33;False;0.12;False;28.99;False;ERR;ERR;ERR
370;0.01;True;0.34;False;0.01;False;6.07;False;2.8546640889999995;5.29;False;2.2299877410000004;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
371;0.01;True;TO;TO;0.01;False;1.98;False;1.828377234;1.73;False;1.5882632440000002;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
372;0.02;True;0.43;False;0.0;False;4.33;False;3.3652434789999996;3.57;False;2.595668498;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
373;0.01;True;0.34;False;0.01;False;3.02;False;2.4186835450000004;2.48;False;1.941086209;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
374;0.02;True;14.21;False;0.01;False;1.88;False;1.8050888770000002;1.58;False;1.494713385;7.93;False;0.08;False;0.03;False;ERR;ERR;ERR
375;0.01;True;1.13;False;0.01;False;1.93;False;1.758367029;1.54;False;1.381484328;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
376;0.01;True;5.52;False;0.01;False;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
377;0.01;True;TO;TO;0.01;False;1.87;False;1.5872556310000001;1.55;False;1.239195904;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
378;0.02;True;0.01;False;0.0;False;3.47;False;2.562917148;2.74;False;1.8808926330000002;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
379;0.0;True;0.02;False;0.01;False;1.24;False;1.207360167;1.09;False;1.043485661;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
380;0.01;True;0.45;False;0.01;False;3.02;False;2.471047283;2.4;False;1.8600278820000002;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
381;0.01;True;0.0;True;0.01;True;1.01;False;0.9695359929999999;0.88;False;0.844273996;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
382;0.01;True;0.01;False;0.0;False;0.99;False;0.7672817860000001;0.82;False;0.602787745;0.05;False;0.09;False;0.04;False;ERR;ERR;ERR
383;0.02;True;0.0;True;0.01;True;1.49;True;1.457340959;1.14;True;1.108804235;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
384;0.01;True;0.39;False;0.01;False;3.73;False;3.097741451;3.18;False;2.563221966;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
385;0.01;True;TO;TO;0.0;False;3.66;False;2.122199752;3.37;False;1.719815321;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
386;0.01;True;0.51;False;0.01;False;4.97;False;4.079961781;4.17;False;3.2571833219999995;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
387;0.01;True;0.03;False;0.02;False;2.14;False;2.1051571360000003;1.83;False;1.802828716;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
388;0.02;True;20.65;False;0.01;False;4.48;False;3.3275972209999995;3.72;False;2.5117966469999997;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
389;0.01;True;5.5;False;0.01;False;2.22;False;1.676684224;1.71;False;1.1929576880000001;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
390;0.01;True;0.01;True;0.0;True;0.34;False;0.307821029;0.27;False;0.249342082;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
391;0.01;True;0.41;False;0.01;False;2.81;False;2.314669919;2.28;False;1.7960477060000002;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
392;0.01;True;0.38;False;0.01;False;2.73;False;2.258692768;2.32;False;1.8354598149999999;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
393;0.01;True;0.27;False;0.01;False;5.51;False;3.876907258;4.7;False;3.0593786869999997;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
394;0.01;True;0.01;True;0.01;True;0.53;True;0.493901385;0.43;True;0.375969471;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
395;0.0;True;4.43;False;0.0;False;2.69;False;2.6212146339999998;2.14;False;2.069545658;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
396;0.01;True;7.7;False;0.01;False;4.43;False;2.7541170080000006;3.79;False;2.100589545;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
397;0.01;True;0.05;False;0.01;False;2.3;False;2.269081833;1.92;False;1.893729547;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
398;0.01;True;12.37;False;0.01;False;2.65;False;2.395480395;2.18;False;1.889782524;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
399;0.02;True;0.35;False;0.02;False;3.18;False;2.520444608;2.71;False;1.9724508070000002;ERR;ERR;0.49;False;0.44;False;ERR;ERR;ERR
400;0.01;True;1.1;False;0.01;False;8.81;False;2.2925885149999994;8.54;False;2.0668200270000003;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
401;ERR;ERR;0.01;True;0.01;True;2.21;True;2.0375812289999997;1.8;True;1.651223538;0.07;True;0.06;True;0.05;True;ERR;ERR;ERR
402;0.01;True;9.88;False;0.0;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
403;0.0;True;0.01;False;0.01;False;0.03;False;8.281499999999997e-05;0.05;False;6.309399999999965e-05;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
404;0.01;True;0.53;False;0.01;False;2.32;False;1.953698511;1.95;False;1.552553593;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
405;0.01;True;0.0;False;0.0;False;1.66;False;1.3834301569999998;1.3;False;1.053512843;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
406;0.01;True;TO;TO;ERR;ERR;3.94;False;3.901365038;3.26;False;3.207217371;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
407;0.01;True;0.02;False;0.01;False;2.05;False;1.9666928039999998;1.62;False;1.5276101640000002;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
408;0.0;True;7.68;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;1.89;False;0.12;False;6.11;False;ERR;ERR;ERR
409;0.01;True;0.0;True;0.0;True;1.41;True;1.366438595;1.25;True;1.199474001;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
410;0.01;True;0.54;False;0.01;False;2.79;False;2.349836985;2.31;False;1.8788700839999999;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
411;0.01;True;4.41;False;0.0;False;4.39;False;2.085470291;4.07;False;1.6651044210000001;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
412;0.01;True;0.01;False;0.0;False;0.88;False;0.827398505;0.74;False;0.7143653019999999;0.06;False;ERR;ERR;0.04;False;ERR;ERR;ERR
413;0.0;True;0.01;True;0.01;True;0.48;True;0.451965751;0.37;True;0.328100499;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
414;0.01;True;8.44;False;0.01;False;3.6;False;3.4591768359999997;2.87;False;2.70009379;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
415;0.0;True;0.01;False;0.01;False;4.62;False;3.141945731;4.05;False;2.623348805;0.07;False;0.09;False;0.05;False;ERR;ERR;ERR
416;0.01;True;46.2;False;0.0;False;1.48;False;1.3960871069999998;1.15;False;1.060429453;6.24;False;0.08;False;0.04;False;ERR;ERR;ERR
417;0.01;True;0.57;False;0.01;False;3.04;False;2.570414501;2.52;False;2.045071288;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
418;0.01;True;TO;TO;0.01;False;1.31;False;1.1941091179999999;1.13;False;1.0070273170000001;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
419;0.02;True;0.02;True;0.01;True;2.34;False;2.309771708;1.93;False;1.90783534;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
420;0.01;True;15.67;False;0.01;False;1.01;False;0.9456683880000001;0.86;False;0.7943099490000001;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
421;0.02;True;0.51;False;0.01;False;3.16;False;2.689121611;2.59;False;2.1348812070000003;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
422;0.01;True;0.26;False;0.0;False;3.91;False;2.984974999;3.33;False;2.4045427879999997;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
423;0.01;True;0.29;False;0.01;False;2.15;False;1.838046126;1.72;False;1.416246085;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
424;0.01;True;6.43;False;0.01;False;1.58;False;1.4679354610000002;1.6;False;1.469183734;0.6;False;0.11;False;2.07;False;ERR;ERR;ERR
425;0.01;True;38.99;False;0.02;False;13.64;False;4.706951404;12.46;False;3.6329985020000004;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
426;0.01;True;0.36;False;0.01;False;3.14;False;2.408260588;2.6;False;1.8824954649999999;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
427;0.01;True;2.27;False;0.0;False;1.75;False;1.689921584;1.47;False;1.427703193;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
428;0.02;True;80.61;False;17.62;False;2.72;False;2.68434342;2.67;False;2.6406201400000002;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
429;0.01;True;0.04;False;0.02;False;1.87;False;1.8501930199999999;1.55;False;1.5222555039999999;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
430;0.01;True;0.42;False;0.01;False;2.71;False;2.2510283120000003;2.29;False;1.8167044730000002;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
431;0.01;True;53.64;False;12.22;False;1.17;False;1.115971863;0.91;False;0.8510495260000001;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
432;0.01;True;0.0;False;0.01;False;1.29;False;1.2517759849999999;1.02;False;0.97056556;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
433;0.01;True;0.42;False;0.01;False;4.65;False;3.302174653;4.02;False;2.697290283;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
434;0.01;True;TO;TO;0.0;False;55.77;False;3.793529448000001;54.04;False;3.1616588489999984;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
435;0.01;True;27.64;False;0.02;False;3.3;False;3.214000924;2.6;False;2.500919951;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
436;0.01;True;2.53;False;0.22;False;1.04;False;0.744510009;0.85;False;0.5423373680000001;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
